cust_id,address
2011100306,株洲市石峰区云田乡菖塘村
2011127095,株洲市天元区雷打石镇金塘村前进组09号
2011030237,株洲市芦淞区芦淞区招待所1-3号门面
2011127267,株洲市天元区雷打石镇金塘村保架组7号门面
2011127588,株洲市天元区湘水栗园14栋M109号、110号
2011030257,株洲市芦淞区布鞋厂36号门面
2011128064,株洲市石峰区云田乡五星村槐树组
2011030167,株洲市芦淞区沿港路凤凰楼12号
2011030177,株洲市庆云山路145号
2011080408,株洲市红旗中路新塘坡二组沈淑芝私房
2011127477,株洲市天元区栗雨办事处栗雨社区湘水栗园13栋101号门面
2012000404,株洲市芦淞区太子路1377号
2011030197,株洲市芦淞区布鞋厂25
2011030184,株洲市芦淞区芦淞桥桥头
2011030210,株洲市芦淞区布鞋厂57号门面
2011127211,株洲市天元区长江北路劳动局北侧
2011040081,株洲市天元区泰山路口罗加建私房
2011040097,株洲市长江北路大坪管理处门面
2011131366,株洲市芦淞区太子路375号枫溪城113号
2011131606,株洲市荷塘区东环北路288号三一歌雅郡15栋104号
2011040104,株洲市天元区长江南路长江宾馆门面
2011129317,株洲市石峰区田心大坝街78号
2011030272,株洲市建设南路1815线建南花园1-107.108号
2011030280,株洲市芦淞区建宁街47号
2011030290,株洲市市宁港商贸市场干果区二线一号门面
2011126945,株洲市荷塘区华南路29号袁家湾散户
2011040019,株洲市天元区天坪路330号
2011040027,株洲市天元区滨江一村
2011040028,株洲市天元区天坪路花园一村门面
2011040031,株洲市天元区花园二村13号门面
2011127440,株洲市天元区韶山东路保利花园13栋1号门面
2011080564,株洲市荷塘区太阳村
2011040057,株洲市天元区长江南路（第二工人文化宫门面）
2011127228,株洲市云龙示范区红旗北路印象华都门面
2011040042,株洲市天元区新闻路(国土局2号门面)
2011040190,株洲市天元区滨江一村
2011040183,株洲市天元区河西桥头国税大楼后院
2011030334,株洲市建设南路19号
2011100078,株洲市荷塘区明照乡分路口老屋湾
2011040250,株洲市天元区炎帝广场
2011040218,株洲市天元区长江南路八一新村659号门面
2011127672,株洲市天元区安泰小区36号
2011040264,株洲市天元区泰山路(52-1号门面)
2011040257,株洲市天元区炎帝广场公交车站
2011040274,株洲市天元区韶山东路怡沁园1号门面
2011040126,株洲市天元区天台横路
2011040158,株洲市天元区天伦路（67号）
2011040152,株洲市天元区滨江一村2号门面
2011040171,株洲市天元区天台横路（市民政实业服务中心门面）
2011070205,株洲市荷塘区华南路锦龙小区46栋罗芝文私宅
2011070212,株洲市荷塘区文化路石子头文化小区6栋
2011070235,株洲市荷塘区钻石路
2011090011,株洲市石峰区田心北门天兴市场内
2011070070,株洲市荷塘区新华西路78号
2011070071,株洲市荷塘区新华路荷叶塘市场内
2011090004,株洲市石峰区田心北门金桂小区13栋101号
2011090005,株洲市石峰区田心北门百货大楼对面（田红路203号）
2011129295,株洲市芦淞区董家塅高科园服饰西路湘宁高中频3-4号门面
2011090178,株洲市石峰区三冲散户40号
2011100072,株洲市荷塘区明照村横塘组言新华私房
2011100076,株洲市荷塘区明照乡分路口
2011100077,株洲市荷塘区明照乡明照村凌宽志私宅
